,Date,BidOpen,BidHigh,BidLow,BidClose,AskOpen,AskHigh,AskLow,AskClose,Volume,MA200,price_change,upmove,downmove,avg_up,avg_down,RS,RSI,Buy
2002,2022-04-05 22:00:00,1.09057,1.09076,1.09042,1.0907,1.09083,1.09086,1.09052,1.09079,1380,1.1034830000000007,0.00011920371915596917,0.00011920371915596917,0.0,0.00011952800676341564,0.00040545137855676165,0.29480231930369966,-240.2103570833238,No
2003,2022-04-05 23:00:00,1.0907,1.09078,1.09043,1.09054,1.09079,1.0908799999999998,1.09053,1.09063,1420,1.1034376000000008,-0.00014669478316675644,0.0,0.00014669478316675644,0.00010757520608707408,0.0003795757190177611,0.28340908202834864,-253.8468434543579,No
2004,2022-04-06 00:00:00,1.09054,1.09059,1.08936,1.08939,1.09063,1.09067,1.08944,1.0894899999999998,6334,1.1033865000000007,-0.0010545234470995535,0.0,0.0010545234470995535,9.681768547836666e-05,0.00044707049182594037,0.2165602231606488,-362.76531655038957,No
2005,2022-04-06 01:00:00,1.08939,1.08959,1.08903,1.08915,1.0894899999999998,1.08967,1.08911,1.08924,7229,1.1033296000000008,-0.00022030677718720693,0.0,0.00022030677718720693,8.713591693052998e-05,0.0004243941203620671,0.20531838861525922,-388.0484357218846,No
2006,2022-04-06 02:00:00,1.08915,1.0903,1.08907,1.08959,1.08924,1.09039,1.0891499999999998,1.08968,6259,1.1032734500000005,0.00040398475875691453,0.00040398475875691453,0.0,0.00011882080111316846,0.00038195470832586036,0.3110861013704217,-222.45441265126243,No
2007,2022-04-06 03:00:00,1.08959,1.09025,1.08953,1.08999,1.08968,1.0903399999999999,1.08961,1.09008,4567,1.1032191000000007,0.000367110564524209,0.000367110564524209,0.0,0.00014364977745427252,0.0003437592374932743,0.4178790321440687,-140.3037034830784,No
2008,2022-04-06 04:00:00,1.08999,1.0901,1.08927,1.08965,1.09008,1.09019,1.0893499999999998,1.08972,3941,1.1031507500000006,-0.0003119294672427886,0.0,0.0003119294672427886,0.00012928479970884525,0.0003405762604682257,0.37960602283642425,-164.43101527419896,No
2009,2022-04-06 05:00:00,1.08965,1.09003,1.08828,1.08834,1.08972,1.09012,1.08839,1.0884099999999999,4604,1.1030783500000005,-0.0012022208966181447,0.0,0.0012022208966181447,0.00011635631973796073,0.0004267407240832177,0.2726627977396185,-267.75337020305864,No
2010,2022-04-06 06:00:00,1.08834,1.08881,1.08738,1.08877,1.0884099999999999,1.08889,1.08747,1.0888499999999999,12804,1.1030085500000006,0.0003950971203852127,0.0003950971203852127,0.0,0.00014423039980268593,0.0003840666516748959,0.3755348171305793,-167.28689388666845,No
2011,2022-04-06 07:00:00,1.08877,1.09017,1.08833,1.0895,1.0888499999999999,1.09026,1.0884099999999999,1.0896,18028,1.1029402500000005,0.000670481368884035,0.000670481368884035,0.0,0.00019685549671082087,0.0003456599865074063,0.5695061748392533,-76.59072125640364,No
2012,2022-04-06 08:00:00,1.0895,1.09268,1.08908,1.09228,1.0896,1.0927499999999999,1.08916,1.0923699999999998,15259,1.1028875000000005,0.002551629187700799,0.002551629187700799,0.0,0.0004323328658098188,0.00031109398785666563,1.3897178431137445,27.04294735401531,No
2013,2022-04-06 09:00:00,1.09228,1.09252,1.09066,1.09122,1.0923699999999998,1.09262,1.0907499999999999,1.0913,11409,1.1028298000000003,-0.0009704471380963531,0.0,0.0009704471380963531,0.0003890995792288369,0.0003770293028806344,1.0320141597907149,2.102104703409026,No
2014,2022-04-06 10:00:00,1.09122,1.09135,1.08988,1.09117,1.0913,1.0914199999999998,1.0899699999999999,1.09127,10568,1.1027743500000005,-4.58202745551306e-05,0.0,4.58202745551306e-05,0.0003501896213059532,0.000343908400048084,1.0182642275006688,0.7936628831102439,No
2015,2022-04-06 11:00:00,1.09117,1.09185,1.09042,1.09164,1.09127,1.09192,1.09048,1.0917299999999999,11862,1.1027247500000004,0.00043073031699925046,0.00043073031699925046,0.0,0.00035824369087528293,0.0003095175600432756,1.157426062757779,12.601392591996998,No
2016,2022-04-06 12:00:00,1.09164,1.09377,1.09164,1.09329,1.0917299999999999,1.09385,1.0917299999999999,1.09337,15046,1.1026888500000005,0.0015114873035066978,0.0015114873035066978,0.0,0.00047356805213842444,0.000278565804038948,1.7000222039895896,40.17723888233852,No
2017,2022-04-06 13:00:00,1.09329,1.09369,1.09122,1.09133,1.09337,1.0937599999999998,1.0912899999999999,1.09141,15291,1.1026385500000004,-0.0017927539811031235,0.0,0.0017927539811031235,0.000426211246924582,0.0004299846217453656,0.9912243958738176,-1.8853297157245805,No
2018,2022-04-06 14:00:00,1.09133,1.09234,1.0905,1.09192,1.09141,1.09242,1.09059,1.0919999999999999,17097,1.1025891000000003,0.0005406247422869992,0.0005406247422869992,0.0,0.0004376525964608237,0.000386986159570829,1.1309257079017612,10.57686194477543,No
2019,2022-04-06 15:00:00,1.09192,1.09222,1.09023,1.09101,1.0919999999999999,1.0922999999999998,1.09031,1.09109,13148,1.1025427500000005,-0.0008333943878672256,0.0,0.0008333943878672256,0.0003938873368147413,0.0004316269824004687,0.9125642114034657,-10.581330004390992,No
2020,2022-04-06 16:00:00,1.09101,1.09152,1.09035,1.09078,1.09109,1.09161,1.09042,1.0908499999999999,9222,1.1024910000000003,-0.000210813833053769,0.0,0.000210813833053769,0.00035449860313326715,0.0004095456674657987,0.8655899238950475,-16.528147035275524,No
2021,2022-04-06 17:00:00,1.09078,1.09102,1.08991,1.08996,1.0908499999999999,1.09109,1.09002,1.09011,6674,1.1024321000000001,-0.0007517556244155399,0.0,0.0007517556244155399,0.0003190487428199404,0.00044376666316077283,0.7189560850458742,-40.09055376256998,No
2022,2022-04-06 18:00:00,1.08996,1.09286,1.08784,1.08989,1.09011,1.09294,1.08792,1.08998,45304,1.1023904000000002,-6.422254027671492e-05,0.0,6.422254027671492e-05,0.00028714386853794633,0.000405812250872367,0.7075781175178386,-42.3271517649483,No
2023,2022-04-06 19:00:00,1.08989,1.09059,1.08911,1.09002,1.08998,1.0906799999999999,1.0891899999999999,1.09009,13811,1.1023468500000002,0.0001192780922845138,0.0001192780922845138,0.0,0.0002703572909126031,0.00036523102578513026,0.7402363759525115,-36.09198311326344,No
2024,2022-04-06 20:00:00,1.09002,1.09017,1.0890900000000001,1.08911,1.09009,1.0902699999999999,1.0895199999999998,1.0900299999999998,2513,1.1022972500000003,-0.0008348470670263008,0.0,0.0008348470670263008,0.00024332156182134274,0.0004121926299092473,0.5903103165015712,-70.40242649432645,No
2025,2022-04-06 21:00:00,1.08911,1.08978,1.08885,1.08973,1.0900299999999998,1.09056,1.0896,1.08987,610,1.1022527000000004,0.0005692721580006221,0.0005692721580006221,0.0,0.00027591662143927067,0.0003709733669183225,0.7437639627106154,-35.45125740638784,No
2026,2022-04-06 22:00:00,1.08973,1.08991,1.08941,1.08953,1.08987,1.09001,1.0895,1.08965,1386,1.1022088500000005,-0.0001835317005129955,0.0,0.0001835317005129955,0.0002483249592953436,0.0003522292002777898,0.7050095764334675,-42.842044906516406,No
2027,2022-04-06 23:00:00,1.08953,1.08991,1.08948,1.08974,1.08965,1.0899999999999999,1.08957,1.08981,2484,1.1021667500000003,0.00019274366011012845,0.00019274366011012845,0.0,0.00024276682937682208,0.0003170062802500108,0.7658107883079197,-31.58055792208515,No
